8,310,14.419,5.854,8.565
8,320,13.815,5.119,8.696
8,330,14.244,5.364,8.880
8,340,13.857,6.423,7.434
8,350,13.743,5.461,8.282
8,360,14.300,5.452,8.848
8,370,14.613,5.364,9.249
8,380,14.342,5.933,8.409
8,390,14.327,5.983,8.344
8,400,14.298,6.096,8.202
8,40,9.981,5.261,4.720
8,410,13.808,5.697,8.111
8,420,13.844,5.959,7.885
8,430,14.082,5.950,8.132
8,440,14.068,6.180,7.888
8,450,14.550,5.119,9.431
8,460,14.570,5.950,8.620
8,470,14.898,5.837,9.061
8,480,13.476,5.469,8.007
8,490,14.807,5.119,9.688
8,50,10.668,4.675,5.993
8,60,10.339,4.920,5.419
8,70,10.906,4.920,5.986
8,80,11.190,4.675,6.515
8,90,10.784,4.905,5.879
9,0,10.402,5.156,5.246
9,100,10.478,4.675,5.803
9,10,11.481,5.164,6.317
9,110,10.708,4.675,6.033
9,120,10.473,5.165,5.308
9,130,10.668,4.675,5.993
9,140,12.003,4.823,7.180
9,150,10.810,4.675,6.135
9,160,11.002,5.401,5.601
9,170,10.927,5.410,5.517
9,180,11.066,5.410,5.656
9,190,10.705,5.401,5.304
9,200,11.684,5.165,6.519
9,20,9.978,6.579,3.399
9,210,11.271,5.401,5.870
9,220,12.040,4.823,7.217
9,230,11.756,5.068,6.688
9,240,12.182,4.823,7.359
9,250,13.784,5.461,8.323
9,260,11.449,5.410,6.039
9,270,13.460,5.461,7.999
9,280,11.898,5.068,6.830
9,290,11.660,4.823,6.837
9,300,11.850,4.823,7.027
9,30,10.182,5.261,4.921
9,310,13.832,5.461,8.371
9,320,13.623,5.714,7.909
9,330,13.876,5.452,8.424
9,340,13.348,6.181,7.167
9,350,11.639,5.549,6.090
9,360,14.244,5.575,8.669
9,370,11.753,5.065,6.688
9,380,13.957,6.195,7.762
9,390,13.811,6.808,7.003
9,400,12.427,5.558,6.869
9,40,11.096,4.920,6.176
9,410,14.972,5.845,9.127
9,420,14.165,5.845,8.320
9,430,14.766,5.364,9.402
9,440,13.572,6.435,7.137
9,450,14.866,5.594,9.272
9,460,14.268,5.119,9.149
9,470,12.418,5.549,6.869
9,480,14.851,5.600,9.251
9,490,13.865,5.697,8.168
9,50,10.810,4.675,6.135
9,60,11.006,4.920,6.086
9,70,10.810,4.675,6.135
9,80,11.000,4.675,6.325
9,90,11.000,4.675,6.325
